Contig	Start	End	Strand	Pos
NZ_CP026538.1	731347	732957	-1	651
NZ_CP026538.1	733131	734366	-1	652
NZ_CP026538.1	734693	735139	1	653
NZ_CP026538.1	735216	737183	1	654
NZ_CP026538.1	737180	738400	1	655
NZ_CP026538.1	738577	738918	1	656
NZ_CP026538.1	739029	740171	-1	657
NZ_CP026538.1	740287	741471	-1	658
NZ_CP026538.1	741720	741929	-1	659
NZ_CP026538.1	742195	742569	-1	660
NZ_CP026538.1	742627	743676	-1	661
NZ_CP026538.1	743829	746300	-1	662
NZ_CP026538.1	746310	746672	-1	663
NZ_CP026538.1	746678	748729	-1	664
NZ_CP026538.1	748726	749661	-1	665
NZ_CP026538.1	749720	750235	-1	666
NZ_CP026538.1	750303	751463	-1	667
NZ_CP026538.1	752077	753045	1	668
NZ_CP026538.1	753088	753702	-1	669
NZ_CP026538.1	753792	754544	-1	670
NZ_CP026538.1	754696	755661	1	671
NZ_CP026538.1	755654	756109	1	672
NZ_CP026538.1	756409	757740	-1	673
NZ_CP026538.1	757887	758654	1	674
NZ_CP026538.1	758690	759058	1	675
NZ_CP026538.1	759212	759922	1	676
NZ_CP026538.1	760467	761027	1	677
NZ_CP026538.1	761261	761728	-1	678
NZ_CP026538.1	761800	762306	-1	679
NZ_CP026538.1	762417	765077	-1	680
NZ_CP026538.1	765049	765750	-1	681
NZ_CP026538.1	765743	766972	-1	682
NZ_CP026538.1	766969	768558	-1	683
NZ_CP026538.1	769081	769488	1	684
NZ_CP026538.1	769766	770008	1	685
NZ_CP026538.1	770255	771025	-1	686
NZ_CP026538.1	771099	771302	-1	687
NZ_CP026538.1	771666	772409	1	688
NZ_CP026538.1	772330	773103	-1	689
NZ_CP026538.1	773401	775119	-1	690
NZ_CP026538.1	775142	775528	-1	691
NZ_CP026538.1	775650	775985	-1	692
NZ_CP026538.1	776099	776437	-1	693
NZ_CP026538.1	776895	776993	-1	694
NZ_CP026538.1	777140	777676	1	695
NZ_CP026538.1	777803	778456	1	696
NZ_CP026538.1	778651	779544	-1	697
NZ_CP026538.1	779562	780935	-1	698
NZ_CP026538.1	781024	781569	-1	699
NZ_CP026538.1	781809	782378	-1	700
NZ_CP026538.1	782477	783736	-1	701
NZ_CP026538.1	783746	784867	-1	702
NZ_CP026538.1	785034	785714	1	703
NZ_CP026538.1	785844	786095	1	704
NZ_CP026538.1	786082	786450	1	705
NZ_CP026538.1	786655	786909	1	706
NZ_CP026538.1	786897	787283	1	707
NZ_CP026538.1	787498	788484	-1	708
NZ_CP026538.1	788619	789461	1	709
NZ_CP026538.1	790018	790464	-1	710
NZ_CP026538.1	790554	791792	-1	711
NZ_CP026538.1	792028	793494	1	712
NZ_CP026538.1	793940	796318	1	713
NZ_CP026538.1	796394	796606	1	714
NZ_CP026538.1	796844	797146	1	715
NZ_CP026538.1	797452	798312	1	716
NZ_CP026538.1	798395	799345	1	717
NZ_CP026538.1	799367	800350	1	718
NZ_CP026538.1	800347	801375	1	719
NZ_CP026538.1	801377	802852	1	720
NZ_CP026538.1	802951	803886	1	721
NZ_CP026538.1	803932	804999	1	722
NZ_CP026538.1	805250	806317	1	723
NZ_CP026538.1	806384	807229	1	724
NZ_CP026538.1	807568	808389	-1	725
NZ_CP026538.1	808797	810188	-1	726
NZ_CP026538.1	810195	811403	-1	727
NZ_CP026538.1	811530	812882	-1	728
NZ_CP026538.1	812885	814261	-1	729
NZ_CP026538.1	814339	815337	-1	730
NZ_CP026538.1	815430	816758	1	731
NZ_CP026538.1	816866	817930	1	732
NZ_CP026538.1	818246	819388	-1	733
NZ_CP026538.1	819394	822042	-1	734
NZ_CP026538.1	822039	823721	-1	735
NZ_CP026538.1	824030	824338	-1	736
NZ_CP026538.1	824477	824872	-1	737
NZ_CP026538.1	825077	825790	1	738
NZ_CP026538.1	825787	827442	1	739
NZ_CP026538.1	827459	828232	1	740
NZ_CP026538.1	828387	829163	1	741
NZ_CP026538.1	829176	829778	1	742
NZ_CP026538.1	830085	830807	1	743
NZ_CP026538.1	830809	831363	1	744
NZ_CP026538.1	831411	832085	1	745
NZ_CP026538.1	832350	834218	-1	746
NZ_CP026538.1	834971	836350	-1	747
NZ_CP026538.1	836337	837014	-1	748
NZ_CP026538.1	837026	839071	-1	749
NZ_CP026538.1	839258	840535	1	750
NZ_CP026538.1	840606	842798	-1	751
NZ_CP026538.1	842798	843673	-1	752
NZ_CP026538.1	843686	844096	-1	753
NZ_CP026538.1	844093	846309	-1	754
NZ_CP026538.1	846435	846803	1	755
NZ_CP026538.1	846808	847644	-1	756
NZ_CP026538.1	847716	849086	1	757
NZ_CP026538.1	849107	849544	1	758
NZ_CP026538.1	849749	850966	1	759
NZ_CP026538.1	851157	852557	-1	760
NZ_CP026538.1	852843	854060	1	761
NZ_CP026538.1	854057	855211	1	762
NZ_CP026538.1	855259	855663	-1	763
NZ_CP026538.1	855820	858387	-1	764
NZ_CP026538.1	858752	859552	1	765
NZ_CP026538.1	859723	859944	-1	766
NZ_CP026538.1	860145	860411	1	767
NZ_CP026538.1	860508	861125	-1	768
NZ_CP026538.1	861534	862898	1	769
NZ_CP026538.1	862888	865035	1	770
NZ_CP026538.1	865035	866402	1	771
NZ_CP026538.1	866431	867639	1	772
NZ_CP026538.1	867720	868232	1	773
NZ_CP026538.1	868229	871180	1	774
NZ_CP026538.1	871190	871741	-1	775
NZ_CP026538.1	871919	872827	-1	776
NZ_CP026538.1	873071	873880	-1	777
NZ_CP026538.1	874280	874795	1	778
NZ_CP026538.1	875040	876089	1	779
NZ_CP026538.1	876192	877373	-1	780
NZ_CP026538.1	877370	878017	-1	781
NZ_CP026538.1	883166	884014	1	782
NZ_CP026538.1	884496	885959	1	783
NZ_CP026538.1	886068	887003	-1	784
NZ_CP026538.1	887138	888715	1	785
NZ_CP026538.1	888720	889652	1	786
NZ_CP026538.1	889654	890478	1	787
NZ_CP026538.1	890475	891332	1	788
NZ_CP026538.1	891319	892098	1	789
NZ_CP026538.1	892159	893469	1	790
NZ_CP026538.1	894072	894968	-1	791
NZ_CP026538.1	895067	897193	-1	792
NZ_CP026538.1	897840	897974	1	793
NZ_CP026538.1	898333	899286	1	794
NZ_CP026538.1	899426	899851	-1	795
NZ_CP026538.1	900081	900698	-1	796
NZ_CP026538.1	900857	904084	-1	797
NZ_CP026538.1	904362	906050	1	798
NZ_CP026538.1	906132	908354	1	799
NZ_CP026538.1	908351	909850	1	800
NZ_CP026538.1	909847	910803	1	801
NZ_CP026538.1	910787	911128	1	802
NZ_CP026538.1	911121	911861	1	803
NZ_CP026538.1	911952	912137	-1	804
NZ_CP026538.1	912272	912721	-1	805
NZ_CP026538.1	912931	913593	1	806
NZ_CP026538.1	913596	914663	-1	807
NZ_CP026538.1	914897	916105	-1	808
NZ_CP026538.1	916151	916309	-1	809
NZ_CP026538.1	916721	918736	-1	810
NZ_CP026538.1	918833	919324	-1	811
NZ_CP026538.1	919610	922603	-1	812
NZ_CP026538.1	922659	923627	-1	813
NZ_CP026538.1	923689	924513	-1	814
NZ_CP026538.1	924621	925418	-1	815
NZ_CP026538.1	925424	926737	-1	816
NZ_CP026538.1	926856	927062	1	817
NZ_CP026538.1	927286	928002	-1	818
NZ_CP026538.1	927995	928204	-1	819
NZ_CP026538.1	928695	929735	1	820
NZ_CP026538.1	929739	932372	1	821
NZ_CP026538.1	932481	932834	1	822
NZ_CP026538.1	932923	933201	1	823
NZ_CP026538.1	933405	934532	-1	824
NZ_CP026538.1	934529	936979	-1	825
NZ_CP026538.1	937033	937785	-1	826
NZ_CP026538.1	937993	939531	-1	827
NZ_CP026538.1	939894	940616	1	828
NZ_CP026538.1	940658	941824	1	829
NZ_CP026538.1	941868	942017	1	830
NZ_CP026538.1	942238	945666	1	831
NZ_CP026538.1	945737	947902	1	832
NZ_CP026538.1	948142	949059	-1	833
NZ_CP026538.1	949274	950224	-1	834
NZ_CP026538.1	950416	951507	1	835
NZ_CP026538.1	951528	951923	-1	836
NZ_CP026538.1	952219	952932	1	837
NZ_CP026538.1	953044	954198	1	838
NZ_CP026538.1	954272	955042	-1	839
NZ_CP026538.1	955039	955653	-1	840
NZ_CP026538.1	955650	956276	-1	841
NZ_CP026538.1	956423	958822	1	842
NZ_CP026538.1	959237	960250	1	843
NZ_CP026538.1	960263	961354	1	844
NZ_CP026538.1	961512	962066	-1	845
NZ_CP026538.1	962204	963025	-1	846
NZ_CP026538.1	963155	963520	-1	847
NZ_CP026538.1	963517	963849	-1	848
NZ_CP026538.1	963929	964312	-1	849
NZ_CP026538.1	964331	965227	-1	850
NZ_CP026538.1	965220	966137	-1	851
NZ_CP026538.1	966186	966518	-1	852
NZ_CP026538.1	966534	967028	-1	853
NZ_CP026538.1	967018	967896	-1	854
NZ_CP026538.1	967889	968338	-1	855
NZ_CP026538.1	968922	969521	-1	856
NZ_CP026538.1	970016	971407	1	857
NZ_CP026538.1	971660	972979	-1	858
NZ_CP026538.1	973089	973808	-1	859
NZ_CP026538.1	974040	974810	-1	860
NZ_CP026538.1	974807	975772	-1	861
NZ_CP026538.1	975769	976644	-1	862
NZ_CP026538.1	976647	977786	-1	863
NZ_CP026538.1	977925	979067	-1	864
NZ_CP026538.1	979436	979960	1	865
NZ_CP026538.1	979985	980821	1	866
NZ_CP026538.1	980918	981622	-1	867
NZ_CP026538.1	981875	982849	-1	868
NZ_CP026538.1	983081	985000	-1	869
NZ_CP026538.1	985227	985640	1	870
NZ_CP026538.1	985674	986042	1	871
NZ_CP026538.1	986376	986774	1	872
NZ_CP026538.1	986894	987169	1	873
NZ_CP026538.1	987400	987861	-1	874
NZ_CP026538.1	988013	988405	1	875
NZ_CP026538.1	988429	989307	1	876
NZ_CP026538.1	989343	990044	-1	877
NZ_CP026538.1	990041	991537	-1	878
NZ_CP026538.1	991641	992480	1	879
NZ_CP026538.1	992586	993224	1	880
NZ_CP026538.1	993390	993767	1	881
NZ_CP026538.1	994023	994781	-1	882
NZ_CP026538.1	994838	995065	-1	883
NZ_CP026538.1	995104	996192	-1	884
NZ_CP026538.1	996335	997714	-1	885
NZ_CP026538.1	997832	998110	-1	886
NZ_CP026538.1	998549	999400	1	887
NZ_CP026538.1	999512	1000483	-1	888
NZ_CP026538.1	1000510	1002183	-1	889
NZ_CP026538.1	1002401	1003279	-1	890
NZ_CP026538.1	1003605	1004684	-1	891
NZ_CP026538.1	1004928	1006544	1	892
NZ_CP026538.1	1006751	1007473	-1	893
NZ_CP026538.1	1007596	1008180	1	894
NZ_CP026538.1	1008235	1009209	1	895
NZ_CP026538.1	1009282	1011360	-1	896
NZ_CP026538.1	1011436	1011933	-1	897
NZ_CP026538.1	1012089	1014539	1	898
NZ_CP026538.1	1014596	1014688	-1	899
NZ_CP026538.1	1014816	1017434	1	900
NZ_CP026538.1	1017577	1018362	1	901
NZ_CP026538.1	1018466	1019353	1	902
NZ_CP026538.1	1019440	1020774	-1	903
NZ_CP026538.1	1020981	1022114	1	904
NZ_CP026538.1	1022162	1023604	1	905
NZ_CP026538.1	1023614	1024885	1	906
NZ_CP026538.1	1024882	1025997	1	907
NZ_CP026538.1	1026252	1029875	1	908
NZ_CP026538.1	1029913	1030515	1	909
NZ_CP026538.1	1030512	1031687	1	910
NZ_CP026538.1	1031726	1032361	-1	911
NZ_CP026538.1	1032358	1033899	-1	912
NZ_CP026538.1	1034164	1035378	1	913
NZ_CP026538.1	1035402	1035740	1	914
NZ_CP026538.1	1035838	1038492	1	915
NZ_CP026538.1	1038632	1039282	1	916
NZ_CP026538.1	1039279	1039533	1	917
NZ_CP026538.1	1039707	1040309	1	918
NZ_CP026538.1	1040306	1042714	1	919
NZ_CP026538.1	1043104	1043544	1	920
NZ_CP026538.1	1043547	1044056	1	921
NZ_CP026538.1	1044075	1045184	-1	922
NZ_CP026538.1	1045190	1045564	-1	923
NZ_CP026538.1	1045744	1048890	1	924
NZ_CP026538.1	1049246	1049743	-1	925
NZ_CP026538.1	1050388	1051605	-1	926
NZ_CP026538.1	1051605	1053587	-1	927
NZ_CP026538.1	1053774	1054955	1	928
NZ_CP026538.1	1055003	1055599	1	929
NZ_CP026538.1	1055736	1056029	1	930
NZ_CP026538.1	1056193	1057719	1	931
NZ_CP026538.1	1057781	1058020	1	932
NZ_CP026538.1	1058162	1058395	1	933
NZ_CP026538.1	1058442	1058996	1	934
NZ_CP026538.1	1059101	1060378	1	935
NZ_CP026538.1	1060557	1060907	1	936
NZ_CP026538.1	1061013	1061645	1	937
NZ_CP026538.1	1061756	1062157	1	938
NZ_CP026538.1	1062259	1062693	-1	939
NZ_CP026538.1	1063155	1063505	1	940
NZ_CP026538.1	1063692	1065233	-1	941
NZ_CP026538.1	1065417	1065878	1	942
NZ_CP026538.1	1066039	1066956	1	943
NZ_CP026538.1	1067071	1067331	-1	944
NZ_CP026538.1	1067369	1068091	-1	945
NZ_CP026538.1	1068480	1068881	-1	946
NZ_CP026538.1	1069282	1075356	1	947
NZ_CP026538.1	1075463	1076782	-1	948
NZ_CP026538.1	1076816	1078294	-1	949
NZ_CP026538.1	1078272	1079123	-1	950
NZ_CP026538.1	1079154	1079696	-1	951
NZ_CP026538.1	1079696	1080535	-1	952
NZ_CP026538.1	1080537	1081292	-1	953
NZ_CP026538.1	1081414	1083237	-1	954
NZ_CP026538.1	1083248	1083907	-1	955
NZ_CP026538.1	1083932	1085293	-1	956
NZ_CP026538.1	1085632	1088406	-1	957
NZ_CP026538.1	1088419	1088874	-1	958
NZ_CP026538.1	1089434	1090888	1	959
NZ_CP026538.1	1091084	1093102	-1	960
NZ_CP026538.1	1093257	1101701	-1	961
NZ_CP026538.1	1101924	1103000	-1	962
NZ_CP026538.1	1103399	1103650	1	963
NZ_CP026538.1	1103979	1105673	1	964
NZ_CP026538.1	1105654	1105956	1	965
NZ_CP026538.1	1106058	1107197	1	966
NZ_CP026538.1	1107333	1108469	-1	967
NZ_CP026538.1	1108607	1109464	1	968
NZ_CP026538.1	1109570	1112683	-1	969
NZ_CP026538.1	1112680	1113879	-1	970
NZ_CP026538.1	1113876	1114556	-1	971
NZ_CP026538.1	1114741	1115046	1	972
NZ_CP026538.1	1115141	1115356	-1	973
NZ_CP026538.1	1115410	1116528	-1	974
NZ_CP026538.1	1116603	1117586	-1	975
NZ_CP026538.1	1117813	1119096	1	976
NZ_CP026538.1	1119093	1120487	1	977
NZ_CP026538.1	1120496	1120924	1	978
NZ_CP026538.1	1120917	1121756	1	979
NZ_CP026538.1	1121778	1122737	1	980
NZ_CP026538.1	1122712	1123713	1	981
NZ_CP026538.1	1123861	1124361	1	982
NZ_CP026538.1	1124618	1127584	-1	983
NZ_CP026538.1	1127581	1130763	-1	984
NZ_CP026538.1	1130873	1131733	1	985
NZ_CP026538.1	1131809	1131991	-1	986
NZ_CP026538.1	1132195	1132875	1	987
NZ_CP026538.1	1132944	1133108	1	988
NZ_CP026538.1	1133414	1134592	1	989
NZ_CP026538.1	1134589	1134990	1	990
NZ_CP026538.1	1134987	1135631	1	991
NZ_CP026538.1	1135675	1136181	1	992
NZ_CP026538.1	1136257	1136910	1	993
NZ_CP026538.1	1136947	1137693	1	994
NZ_CP026538.1	1137856	1139022	1	995
NZ_CP026538.1	1139144	1140442	1	996
NZ_CP026538.1	1140471	1141925	1	997
NZ_CP026538.1	1142410	1143312	1	998
NZ_CP026538.1	1143299	1144885	1	999
NZ_CP026538.1	1145032	1145316	1	1000
NZ_CP026538.1	1145342	1146508	1	1001
NZ_CP026538.1	1146544	1147917	1	1002
NZ_CP026538.1	1147979	1148959	1	1003
NZ_CP026538.1	1148968	1149912	1	1004
NZ_CP026538.1	1149936	1150286	1	1005
NZ_CP026538.1	1150369	1150695	-1	1006
NZ_CP026538.1	1150706	1151164	-1	1007
NZ_CP026538.1	1151216	1152571	-1	1008
NZ_CP026538.1	1152606	1153043	-1	1009
NZ_CP026538.1	1153369	1154796	1	1010
NZ_CP026538.1	1154829	1156946	1	1011
NZ_CP026538.1	1157019	1158608	1	1012
NZ_CP026538.1	1158654	1159370	1	1013
NZ_CP026538.1	1159367	1159855	1	1014
NZ_CP026538.1	1159865	1160854	1	1015
NZ_CP026538.1	1160927	1161376	-1	1016
NZ_CP026538.1	1161376	1161768	-1	1017
NZ_CP026538.1	1161906	1163063	1	1018
NZ_CP026538.1	1163425	1164423	-1	1019
NZ_CP026538.1	1164617	1164991	1	1020
NZ_CP026538.1	1165009	1165245	1	1021
NZ_CP026538.1	1165557	1167227	1	1022
NZ_CP026538.1	1167224	1167868	1	1023
NZ_CP026538.1	1168028	1168540	1	1024
NZ_CP026538.1	1168840	1169484	1	1025
NZ_CP026538.1	1169501	1172776	-1	1026
NZ_CP026538.1	1173054	1173563	-1	1027
NZ_CP026538.1	1173560	1174123	-1	1028
NZ_CP026538.1	1174134	1174529	-1	1029
NZ_CP026538.1	1174520	1174741	-1	1030
NZ_CP026538.1	1174811	1175380	-1	1031
NZ_CP026538.1	1175547	1177310	-1	1032
NZ_CP026538.1	1177426	1179060	-1	1033
NZ_CP026538.1	1179476	1180153	-1	1034
NZ_CP026538.1	1180240	1182738	-1	1035
NZ_CP026538.1	1182863	1183225	1	1036
NZ_CP026538.1	1183552	1184655	1	1037
NZ_CP026538.1	1184688	1186610	1	1038
NZ_CP026538.1	1186614	1187492	1	1039
NZ_CP026538.1	1187538	1188302	1	1040
NZ_CP026538.1	1188299	1188994	1	1041
NZ_CP026538.1	1189006	1189374	1	1042
NZ_CP026538.1	1189414	1192395	1	1043
NZ_CP026538.1	1192738	1193301	1	1044
NZ_CP026538.1	1193294	1194460	1	1045
NZ_CP026538.1	1194596	1194877	1	1046
NZ_CP026538.1	1194996	1196630	1	1047
NZ_CP026538.1	1196834	1197847	-1	1048
NZ_CP026538.1	1198266	1198676	1	1049
NZ_CP026538.1	1198686	1199660	1	1050
NZ_CP026538.1	1199678	1200163	1	1051
NZ_CP026538.1	1200202	1202232	1	1052
NZ_CP026538.1	1202246	1203709	1	1053
NZ_CP026538.1	1203700	1205100	1	1054
NZ_CP026538.1	1205097	1206173	1	1055
NZ_CP026538.1	1206181	1207509	1	1056
NZ_CP026538.1	1207506	1208633	1	1057
NZ_CP026538.1	1208630	1209736	1	1058
NZ_CP026538.1	1209737	1211146	1	1059
NZ_CP026538.1	1211136	1212023	1	1060
NZ_CP026538.1	1212020	1212961	1	1061
NZ_CP026538.1	1213190	1214416	1	1062
NZ_CP026538.1	1214474	1215787	1	1063
NZ_CP026538.1	1215870	1217531	1	1064
NZ_CP026538.1	1217555	1218166	1	1065
NZ_CP026538.1	1218278	1219687	-1	1066
NZ_CP026538.1	1219684	1222104	-1	1067
NZ_CP026538.1	1222303	1222725	1	1068
NZ_CP026538.1	1222741	1223850	1	1069
NZ_CP026538.1	1223863	1224264	1	1070
NZ_CP026538.1	1224261	1224725	1	1071
NZ_CP026538.1	1224908	1227283	1	1072
NZ_CP026538.1	1227529	1231053	1	1073
NZ_CP026538.1	1231055	1231498	1	1074
NZ_CP026538.1	1231468	1232505	1	1075
NZ_CP026538.1	1232713	1233846	-1	1076
NZ_CP026538.1	1233974	1234153	1	1077
NZ_CP026538.1	1234150	1234272	1	1078
NZ_CP026538.1	1234358	1234576	-1	1079
NZ_CP026538.1	1234717	1235130	-1	1080
NZ_CP026538.1	1235211	1236431	1	1081
NZ_CP026538.1	1236596	1237273	1	1082
NZ_CP026538.1	1237531	1238967	-1	1083
NZ_CP026538.1	1238960	1239235	-1	1084
NZ_CP026538.1	1240060	1241739	1	1085
NZ_CP026538.1	1241918	1243729	-1	1086
NZ_CP026538.1	1243865	1245712	-1	1087
NZ_CP026538.1	1245723	1246517	-1	1088
NZ_CP026538.1	1246646	1247674	-1	1089
NZ_CP026538.1	1247727	1248518	1	1090
NZ_CP026538.1	1248614	1248955	1	1091
NZ_CP026538.1	1249062	1250216	1	1092
NZ_CP026538.1	1250224	1251033	1	1093
NZ_CP026538.1	1251036	1252046	1	1094
NZ_CP026538.1	1252043	1252648	1	1095
NZ_CP026538.1	1253042	1254493	-1	1096
NZ_CP026538.1	1254768	1256468	-1	1097
NZ_CP026538.1	1256959	1257849	-1	1098
NZ_CP026538.1	1257937	1258569	-1	1099
NZ_CP026538.1	1258559	1258819	-1	1100
NZ_CP026538.1	1258916	1259797	-1	1101
NZ_CP026538.1	1259782	1260360	-1	1102
NZ_CP026538.1	1260357	1261700	-1	1103
NZ_CP026538.1	1261854	1262573	1	1104
NZ_CP026538.1	1262916	1263329	1	1105
NZ_CP026538.1	1263416	1263574	-1	1106
NZ_CP026538.1	1264053	1265504	1	1107
NZ_CP026538.1	1266596	1268326	1	1108
NZ_CP026538.1	1268803	1270893	1	1109
NZ_CP026538.1	1271213	1272676	-1	1110
NZ_CP026538.1	1272666	1274642	-1	1111
NZ_CP026538.1	1275149	1275547	1	1112
NZ_CP026538.1	1275601	1277991	1	1113
NZ_CP026538.1	1278047	1279009	1	1114
NZ_CP026538.1	1279565	1279858	-1	1115
NZ_CP026538.1	1279961	1280305	-1	1116
NZ_CP026538.1	1280666	1280929	-1	1117
NZ_CP026538.1	1281495	1281929	1	1118
NZ_CP026538.1	1281926	1282144	1	1119
NZ_CP026538.1	1282290	1282472	1	1120
NZ_CP026538.1	1282569	1282727	1	1121
NZ_CP026538.1	1283071	1285188	1	1122
NZ_CP026538.1	1285185	1285907	1	1123
NZ_CP026538.1	1285904	1286524	1	1124
NZ_CP026538.1	1286517	1287050	1	1125
NZ_CP026538.1	1287047	1287322	1	1126
NZ_CP026538.1	1287456	1288034	1	1127
NZ_CP026538.1	1288038	1288379	1	1128
NZ_CP026538.1	1288449	1288865	1	1129
NZ_CP026538.1	1288862	1289314	1	1130
NZ_CP026538.1	1289348	1291879	-1	1131
NZ_CP026538.1	1292299	1293123	-1	1132
NZ_CP026538.1	1293318	1293818	1	1133
NZ_CP026538.1	1293821	1294273	1	1134
NZ_CP026538.1	1294275	1294685	1	1135
NZ_CP026538.1	1294685	1294930	1	1136
NZ_CP026538.1	1294934	1295545	1	1137
NZ_CP026538.1	1295542	1297011	1	1138
NZ_CP026538.1	1297008	1298516	1	1139
NZ_CP026538.1	1298509	1299789	1	1140
NZ_CP026538.1	1300247	1301194	1	1141
NZ_CP026538.1	1301204	1301800	1	1142
NZ_CP026538.1	1301813	1302787	1	1143
NZ_CP026538.1	1302797	1303252	1	1144
NZ_CP026538.1	1303252	1303749	1	1145
NZ_CP026538.1	1303742	1304182	1	1146
NZ_CP026538.1	1304195	1305364	1	1147
NZ_CP026538.1	1305390	1305887	1	1148
NZ_CP026538.1	1306100	1310485	1	1149
NZ_CP026538.1	1310482	1311504	1	1150
NZ_CP026538.1	1311504	1312592	1	1151
NZ_CP026538.1	1312592	1314217	1	1152
NZ_CP026538.1	1314217	1315071	1	1153
NZ_CP026538.1	1315068	1315457	1	1154
NZ_CP026538.1	1315468	1315851	1	1155
NZ_CP026538.1	1315863	1317032	1	1156
NZ_CP026538.1	1317036	1317563	1	1157
NZ_CP026538.1	1317560	1318492	1	1158
NZ_CP026538.1	1318800	1319585	1	1159
NZ_CP026538.1	1320021	1320755	1	1160
NZ_CP026538.1	1321273	1322469	1	1161
NZ_CP026538.1	1322473	1322733	1	1162
NZ_CP026538.1	1322737	1322997	1	1163
NZ_CP026538.1	1324185	1325573	1	1164
NZ_CP026538.1	1329156	1330367	1	1165
NZ_CP026538.1	1331476	1331775	-1	1166
NZ_CP026538.1	1331756	1332622	-1	1167
NZ_CP026538.1	1332672	1333307	-1	1168
NZ_CP026538.1	1333294	1334094	-1	1169
NZ_CP026538.1	1334098	1335255	-1	1170
NZ_CP026538.1	1335269	1335793	-1	1171
NZ_CP026538.1	1335790	1337442	-1	1172
NZ_CP026538.1	1338042	1340729	-1	1173
NZ_CP026538.1	1340782	1341171	-1	1174
NZ_CP026538.1	1341181	1343646	-1	1175
NZ_CP026538.1	1343939	1344715	-1	1176
NZ_CP026538.1	1344730	1345809	-1	1177
NZ_CP026538.1	1345821	1346027	-1	1178
NZ_CP026538.1	1346231	1346944	-1	1179
NZ_CP026538.1	1348300	1351425	-1	1180
NZ_CP026538.1	1351446	1352642	-1	1181
NZ_CP026538.1	1352723	1353460	1	1182
NZ_CP026538.1	1353457	1354149	1	1183
NZ_CP026538.1	1355103	1356404	1	1184
NZ_CP026538.1	1357142	1358383	1	1185
NZ_CP026538.1	1358504	1360444	1	1186
NZ_CP026538.1	1360450	1360539	1	1187
NZ_CP026538.1	1361452	1362081	1	1188
NZ_CP026538.1	1362765	1362887	1	1189
NZ_CP026538.1	1363099	1363287	1	1190
NZ_CP026538.1	1363421	1365313	-1	1191
NZ_CP026538.1	1366072	1366284	-1	1192
NZ_CP026538.1	1366268	1366519	-1	1193
NZ_CP026538.1	1366512	1366838	-1	1194
NZ_CP026538.1	1367930	1368112	1	1195
NZ_CP026538.1	1368140	1370113	1	1196
NZ_CP026538.1	1371183	1371698	1	1197
NZ_CP026538.1	1371695	1375426	1	1198
NZ_CP026538.1	1377866	1378333	1	1199
NZ_CP026538.1	1378337	1380253	1	1200
NZ_CP026538.1	1380258	1381331	1	1201
NZ_CP026538.1	1381328	1384222	1	1202
NZ_CP026538.1	1384219	1386213	1	1203
NZ_CP026538.1	1386213	1386968	1	1204
NZ_CP026538.1	1387274	1387897	1	1205
NZ_CP026538.1	1388361	1389416	-1	1206
NZ_CP026538.1	1389426	1389530	-1	1207
NZ_CP026538.1	1390296	1390529	-1	1208
NZ_CP026538.1	1390585	1391019	-1	1209
NZ_CP026538.1	1391738	1392307	1	1210
NZ_CP026538.1	1392401	1395250	1	1211
NZ_CP026538.1	1395268	1396698	1	1212
NZ_CP026538.1	1396726	1398555	1	1213
NZ_CP026538.1	1398634	1399092	1	1214
NZ_CP026538.1	1399115	1400029	1	1215
NZ_CP026538.1	1400132	1401019	1	1216
NZ_CP026538.1	1401105	1401716	1	1217
NZ_CP026538.1	1402001	1402960	1	1218
NZ_CP026538.1	1402950	1403390	1	1219
NZ_CP026538.1	1403394	1405109	1	1220
NZ_CP026538.1	1405106	1405603	1	1221
NZ_CP026538.1	1405581	1406546	1	1222
NZ_CP026538.1	1406570	1407721	1	1223
NZ_CP026538.1	1407740	1408204	-1	1224
NZ_CP026538.1	1408201	1408470	-1	1225
NZ_CP026538.1	1408989	1409321	-1	1226
NZ_CP026538.1	1409290	1409577	-1	1227
NZ_CP026538.1	1410015	1410284	1	1228
NZ_CP026538.1	1410343	1410480	1	1229
NZ_CP026538.1	1410618	1410875	1	1230
NZ_CP026538.1	1411150	1412748	1	1231
NZ_CP026538.1	1412809	1413933	1	1232
NZ_CP026538.1	1414356	1415252	1	1233
NZ_CP026538.1	1415325	1416707	-1	1234
NZ_CP026538.1	1416922	1418040	1	1235
NZ_CP026538.1	1418242	1419246	-1	1236
NZ_CP026538.1	1419509	1420138	1	1237
NZ_CP026538.1	1420202	1421161	1	1238
NZ_CP026538.1	1421180	1423165	1	1239
NZ_CP026538.1	1423206	1423847	1	1240
NZ_CP026538.1	1423844	1424167	1	1241
NZ_CP026538.1	1424179	1425084	1	1242
NZ_CP026538.1	1425255	1426514	1	1243
NZ_CP026538.1	1426610	1427197	-1	1244
NZ_CP026538.1	1427224	1427826	-1	1245
NZ_CP026538.1	1427970	1428866	-1	1246
NZ_CP026538.1	1428998	1430365	-1	1247
NZ_CP026538.1	1430355	1431803	-1	1248
NZ_CP026538.1	1431800	1433131	-1	1249
NZ_CP026538.1	1433146	1433520	-1	1250
NZ_CP026538.1	1433749	1434444	1	1251
NZ_CP026538.1	1434537	1434956	1	1252
NZ_CP026538.1	1435216	1435998	1	1253
NZ_CP026538.1	1436089	1438059	1	1254
NZ_CP026538.1	1438084	1438671	-1	1255
NZ_CP026538.1	1438901	1439287	1	1256
