Contig	Start	End	Strand	Pos
NZ_KB908455.1	101994	102728	-1	105
NZ_KB908455.1	102829	103767	-1	106
NZ_KB908455.1	103779	104738	-1	107
NZ_KB908455.1	104744	105754	-1	108
NZ_KB908455.1	105766	105936	-1	109
NZ_KB908455.1	105958	106479	-1	110
NZ_KB908455.1	106624	107202	1	111
NZ_KB908455.1	107283	107924	-1	112
NZ_KB908455.1	107921	108871	-1	113
NZ_KB908455.1	109208	112144	1	114
NZ_KB908455.1	112315	112800	-1	115
NZ_KB908455.1	112828	113544	-1	116
NZ_KB908455.1	113544	116642	-1	117
NZ_KB908455.1	116725	118674	-1	118
NZ_KB908455.1	118671	120104	-1	119
NZ_KB908455.1	120294	121766	-1	120
NZ_KB908455.1	121756	123156	-1	121
NZ_KB908455.1	123149	124204	-1	122
NZ_KB908455.1	124201	126630	-1	123
NZ_KB908455.1	126829	127932	-1	124
NZ_KB908455.1	128199	129365	1	125
NZ_KB908455.1	129374	129577	1	126
NZ_KB908455.1	129581	130648	1	127
NZ_KB908455.1	130629	132521	1	128
NZ_KB908455.1	132518	134008	1	129
NZ_KB908455.1	134008	134469	1	130
NZ_KB908455.1	134504	135535	-1	131
NZ_KB908455.1	135598	136572	-1	132
NZ_KB908455.1	136731	137615	-1	133
NZ_KB908455.1	137659	138861	-1	134
NZ_KB908455.1	138862	139863	-1	135
NZ_KB908455.1	139894	140916	-1	136
NZ_KB908455.1	140929	141648	-1	137
NZ_KB908455.1	141838	142674	1	138
NZ_KB908455.1	142745	144049	1	139
NZ_KB908455.1	144049	147555	1	140
NZ_KB908455.1	147539	150130	1	141
NZ_KB908455.1	150163	152094	-1	142
NZ_KB908455.1	152201	152782	-1	143
NZ_KB908455.1	152846	153916	-1	144
NZ_KB908455.1	154057	156090	1	145
NZ_KB908455.1	156222	157604	-1	146
NZ_KB908455.1	157754	158317	-1	147
NZ_KB908455.1	158314	159690	-1	148
NZ_KB908455.1	159815	161335	1	149
NZ_KB908455.1	161411	161683	-1	150
NZ_KB908455.1	161810	162847	1	151
NZ_KB908455.1	162840	163937	1	152
NZ_KB908455.1	163931	164563	1	153
NZ_KB908455.1	164633	166474	1	154
NZ_KB908455.1	166533	167138	-1	155
NZ_KB908455.1	167232	167993	1	156
NZ_KB908455.1	167990	169474	1	157
NZ_KB908455.1	169471	170949	1	158
NZ_KB908455.1	170932	171501	-1	159
NZ_KB908455.1	171574	173346	-1	160
NZ_KB908455.1	173468	176443	-1	161
NZ_KB908455.1	176436	176813	-1	162
NZ_KB908455.1	176803	177549	-1	163
NZ_KB908455.1	177546	178070	-1	164
NZ_KB908455.1	178057	178584	-1	165
NZ_KB908455.1	178745	179233	-1	166
NZ_KB908455.1	179502	180725	-1	167
NZ_KB908455.1	180727	182424	-1	168
NZ_KB908455.1	182402	183133	-1	169
NZ_KB908455.1	183130	184746	-1	170
NZ_KB908455.1	184743	185072	-1	171
NZ_KB908455.1	185065	185709	-1	172
NZ_KB908455.1	185706	186284	-1	173
NZ_KB908455.1	186281	187138	-1	174
NZ_KB908455.1	187272	188972	-1	175
NZ_KB908455.1	188983	189249	-1	176
NZ_KB908455.1	189595	190476	-1	177
NZ_KB908455.1	190561	191814	-1	178
NZ_KB908455.1	192080	194746	-1	179
NZ_KB908455.1	194826	196181	1	180
NZ_KB908455.1	196232	196432	-1	181
NZ_KB908455.1	197003	198478	1	182
NZ_KB908455.1	198475	198570	1	183
NZ_KB908455.1	198614	199120	-1	184
NZ_KB908455.1	199261	200031	1	185
NZ_KB908455.1	200087	201058	1	186
NZ_KB908455.1	201055	201153	1	187
NZ_KB908455.1	201183	201971	1	188
NZ_KB908455.1	202006	202875	-1	189
NZ_KB908455.1	202948	203973	-1	190
NZ_KB908455.1	204088	204759	1	191
NZ_KB908455.1	204843	205595	1	192
NZ_KB908455.1	205694	207268	1	193
NZ_KB908455.1	207265	207666	-1	194
NZ_KB908455.1	208039	209523	1	195
NZ_KB908455.1	209523	210395	1	196
NZ_KB908455.1	210464	210655	-1	197
NZ_KB908455.1	210969	211823	1	198
NZ_KB908455.1	211873	213465	-1	199
NZ_KB908455.1	213574	214440	-1	200
NZ_KB908455.1	214628	215053	1	201
NZ_KB908455.1	215406	216044	1	202
NZ_KB908455.1	216208	217872	1	203
NZ_KB908455.1	217910	218779	-1	204
NZ_KB908455.1	218950	219231	1	205
NZ_KB908455.1	219235	219564	1	206
NZ_KB908455.1	219874	220872	-1	207
NZ_KB908455.1	221011	221292	1	208
NZ_KB908455.1	221355	223031	-1	209
NZ_KB908455.1	223309	224115	1	210
NZ_KB908455.1	224758	225318	1	211
NZ_KB908455.1	225315	225677	1	212
NZ_KB908455.1	226006	226293	-1	213
NZ_KB908455.1	226290	226601	-1	214
NZ_KB908455.1	226598	228394	-1	215
NZ_KB908455.1	228431	233113	-1	216
NZ_KB908455.1	233126	233695	-1	217
NZ_KB908455.1	233641	234378	-1	218
NZ_KB908455.1	234416	235120	-1	219
NZ_KB908455.1	235117	235404	-1	220
NZ_KB908455.1	235452	237596	-1	221
NZ_KB908455.1	237535	237888	-1	222
NZ_KB908455.1	237909	238337	-1	223
NZ_KB908455.1	238350	238844	-1	224
NZ_KB908455.1	238844	239254	-1	225
NZ_KB908455.1	239251	239859	-1	226
NZ_KB908455.1	239856	240161	-1	227
NZ_KB908455.1	240264	240647	1	228
NZ_KB908455.1	240672	240986	-1	229
NZ_KB908455.1	241039	243093	-1	230
NZ_KB908455.1	243062	244582	-1	231
NZ_KB908455.1	244579	244794	-1	232
NZ_KB908455.1	244791	246743	-1	233
NZ_KB908455.1	246718	247260	-1	234
NZ_KB908455.1	247331	247843	-1	235
NZ_KB908455.1	247840	248235	-1	236
NZ_KB908455.1	248232	248582	-1	237
NZ_KB908455.1	248808	249185	-1	238
NZ_KB908455.1	249232	249519	-1	239
NZ_KB908455.1	249674	250024	-1	240
NZ_KB908455.1	250035	250400	-1	241
NZ_KB908455.1	250397	251422	-1	242
NZ_KB908455.1	251419	251679	-1	243
NZ_KB908455.1	251676	251909	-1	244
NZ_KB908455.1	251890	252006	-1	245
NZ_KB908455.1	252003	252686	-1	246
NZ_KB908455.1	252683	252916	-1	247
NZ_KB908455.1	252993	253484	-1	248
NZ_KB908455.1	253496	254527	-1	249
NZ_KB908455.1	254520	254681	-1	250
NZ_KB908455.1	254757	255266	-1	251
NZ_KB908455.1	255305	255496	-1	252
NZ_KB908455.1	255600	256223	1	253
NZ_KB908455.1	256233	256979	1	254
NZ_KB908455.1	256976	257797	1	255
NZ_KB908455.1	257806	258354	1	256
NZ_KB908455.1	258400	259314	-1	257
NZ_KB908455.1	259754	259990	1	258
NZ_KB908455.1	259965	260198	-1	259
NZ_KB908455.1	260463	261809	1	260
NZ_KB908455.1	262017	262928	1	261
NZ_KB908455.1	262981	263208	1	262
NZ_KB908455.1	263216	263488	1	263
NZ_KB908455.1	263485	263694	1	264
NZ_KB908455.1	263715	264518	1	265
NZ_KB908455.1	264531	265571	1	266
NZ_KB908455.1	265571	265762	1	267
NZ_KB908455.1	265772	266287	1	268
NZ_KB908455.1	266582	267157	1	269
NZ_KB908455.1	267239	267895	1	270
NZ_KB908455.1	267892	268053	1	271
NZ_KB908455.1	268050	268304	1	272
NZ_KB908455.1	268308	268514	1	273
NZ_KB908455.1	268724	268978	1	274
NZ_KB908455.1	268980	270179	-1	275
NZ_KB908455.1	270398	271975	-1	276
NZ_KB908455.1	272069	273547	-1	277
NZ_KB908455.1	273693	275030	1	278
NZ_KB908455.1	275046	275438	-1	279
NZ_KB908455.1	275591	276565	-1	280
NZ_KB908455.1	276682	277389	-1	281
NZ_KB908455.1	277666	278937	-1	282
NZ_KB908455.1	278967	280136	-1	283
NZ_KB908455.1	280144	281064	-1	284
NZ_KB908455.1	281064	281243	-1	285
NZ_KB908455.1	281243	281839	-1	286
NZ_KB908456.1	246	1871	1	1
NZ_KB908456.1	1846	2340	-1	2
NZ_KB908456.1	2478	2873	1	3
NZ_KB908456.1	3037	4344	-1	4
NZ_KB908456.1	4400	5500	-1	5
NZ_KB908456.1	5909	6985	-1	6
NZ_KB908456.1	7128	9734	-1	7
NZ_KB908456.1	9912	10610	1	8
NZ_KB908456.1	11049	13322	1	9
NZ_KB908456.1	13410	14543	1	10
NZ_KB908456.1	14814	15074	-1	11
NZ_KB908456.1	15358	15447	1	12
NZ_KB908456.1	15485	15958	-1	13
NZ_KB908456.1	16049	17353	1	14
NZ_KB908456.1	17475	19946	1	15
NZ_KB908456.1	19955	20650	-1	16
NZ_KB908456.1	20647	21213	-1	17
NZ_KB908456.1	21325	21843	-1	18
NZ_KB908456.1	21949	23946	-1	19
NZ_KB908456.1	23943	27557	-1	20
NZ_KB908456.1	27554	30961	-1	21
NZ_KB908456.1	31173	32957	1	22
NZ_KB908456.1	32962	33783	-1	23
NZ_KB908456.1	33797	34774	-1	24
NZ_KB908456.1	34847	35197	-1	25
NZ_KB908456.1	35234	35740	-1	26
NZ_KB908456.1	35869	37227	1	27
NZ_KB908456.1	37241	38554	-1	28
NZ_KB908456.1	38702	38989	-1	29
NZ_KB908456.1	39313	43188	-1	30
NZ_KB908456.1	43870	44343	-1	31
NZ_KB908456.1	44417	45556	-1	32
NZ_KB908456.1	45650	46378	-1	33
NZ_KB908456.1	46410	48032	-1	34
NZ_KB908456.1	48060	48341	-1	35
NZ_KB908456.1	48450	49886	-1	36
NZ_KB908456.1	50264	50671	-1	37
NZ_KB908456.1	50748	52019	-1	38
NZ_KB908456.1	52081	52587	-1	39
NZ_KB908456.1	53176	54042	1	40
NZ_KB908456.1	54143	54478	1	41
NZ_KB908456.1	54576	55991	1	42
NZ_KB908456.1	56001	56339	1	43
NZ_KB908456.1	56336	57025	1	44
NZ_KB908456.1	57041	57859	1	45
NZ_KB908456.1	57939	58175	1	46
NZ_KB908456.1	58192	58797	-1	47
NZ_KB908456.1	58926	59255	-1	48
NZ_KB908456.1	59294	61504	-1	49
NZ_KB908456.1	61509	62054	-1	50
NZ_KB908456.1	62119	62511	-1	51
NZ_KB908456.1	62644	63576	1	52
NZ_KB908456.1	63816	64184	1	53
NZ_KB908456.1	64442	65443	-1	54
NZ_KB908456.1	65720	67774	1	55
NZ_KB908456.1	67894	68529	1	56
NZ_KB908456.1	68609	68797	-1	57
NZ_KB908456.1	68848	70212	-1	58
NZ_KB908456.1	70434	71087	-1	59
NZ_KB908456.1	71160	71360	-1	60
NZ_KB908456.1	71915	72883	-1	61
NZ_KB908456.1	72953	73597	-1	62
NZ_KB908456.1	73776	75692	-1	63
NZ_KB908456.1	75876	77168	-1	64
NZ_KB908456.1	77441	77608	1	65
NZ_KB908456.1	77653	78840	1	66
NZ_KB908456.1	78854	81322	1	67
NZ_KB908456.1	81322	81996	1	68
NZ_KB908456.1	81999	83906	-1	69
NZ_KB908456.1	83903	84421	-1	70
NZ_KB908456.1	84744	86687	-1	71
NZ_KB908456.1	86726	87595	-1	72
NZ_KB908456.1	87689	88159	-1	73
NZ_KB908456.1	88321	89568	1	74
NZ_KB908456.1	89743	91128	1	75
NZ_KB908456.1	91167	92078	-1	76
NZ_KB908456.1	92279	93124	1	77
NZ_KB908456.1	93207	94472	1	78
NZ_KB908456.1	94554	95705	-1	79
NZ_KB908456.1	95797	97314	-1	80
NZ_KB908456.1	97529	99232	1	81
NZ_KB908456.1	99219	100307	-1	82
NZ_KB908456.1	100433	101002	-1	83
NZ_KB908456.1	101306	101857	1	84
NZ_KB908456.1	101854	102924	-1	85
NZ_KB908456.1	103464	104465	-1	86
NZ_KB908456.1	104694	105788	-1	87
NZ_KB908456.1	105800	106966	-1	88
NZ_KB908456.1	107062	107988	-1	89
NZ_KB908456.1	108073	108741	-1	90
NZ_KB908456.1	108937	109188	1	91
NZ_KB908456.1	109228	109764	1	92
NZ_KB908456.1	109776	110015	1	93
NZ_KB908456.1	110012	110431	1	94
NZ_KB908456.1	110485	110724	1	95
NZ_KB908456.1	110721	110975	1	96
NZ_KB908456.1	110968	111237	1	97
NZ_KB908456.1	111234	111470	1	98
NZ_KB908456.1	111470	113767	1	99
NZ_KB908456.1	114121	114441	1	100
NZ_KB908456.1	114425	115003	1	101
NZ_KB908456.1	115343	115522	-1	102
NZ_KB908456.1	115660	115944	1	103
NZ_KB908456.1	115981	116235	-1	104
NZ_KB908456.1	116319	117308	-1	105
NZ_KB908456.1	117305	119119	-1	106
NZ_KB908456.1	119296	120186	1	107
NZ_KB908456.1	120196	121251	1	108
NZ_KB908456.1	121256	121969	1	109
NZ_KB908456.1	122077	122535	1	110
NZ_KB908456.1	122532	123029	1	111
NZ_KB908456.1	123026	123721	1	112
NZ_KB908456.1	123718	124842	1	113
NZ_KB908456.1	124839	125294	1	114
NZ_KB908456.1	125300	125503	1	115
NZ_KB908456.1	125525	125845	1	116
NZ_KB908456.1	125832	126296	1	117
NZ_KB908456.1	126552	126851	1	118
NZ_KB908456.1	126848	127111	1	119
NZ_KB908456.1	127296	130172	1	120
NZ_KB908456.1	130162	130488	1	121
NZ_KB908456.1	130485	131669	1	122
NZ_KB908456.1	131662	132228	1	123
NZ_KB908456.1	132225	135275	1	124
NZ_KB908456.1	135277	135837	1	125
NZ_KB908456.1	135849	136094	1	126
NZ_KB908456.1	136091	136969	1	127
NZ_KB908456.1	136966	137505	1	128
NZ_KB908456.1	137508	139277	1	129
NZ_KB908456.1	140186	140734	-1	130
NZ_KB908456.1	140782	142611	-1	131
NZ_KB908456.1	142616	143257	-1	132
NZ_KB908456.1	143478	145376	-1	133
NZ_KB908456.1	145490	145768	-1	134
NZ_KB908456.1	145928	148279	-1	135
NZ_KB908456.1	148417	149697	-1	136
NZ_KB908456.1	149783	150406	-1	137
NZ_KB908456.1	150495	151805	-1	138
NZ_KB908456.1	152026	153006	-1	139
NZ_KB908456.1	152999	153964	-1	140
NZ_KB908456.1	153976	154884	-1	141
NZ_KB908456.1	154892	155812	-1	142
NZ_KB908456.1	155893	157506	-1	143
NZ_KB908456.1	157711	159408	-1	144
NZ_KB908456.1	159529	160611	-1	145
NZ_KB908456.1	160830	161180	1	146
NZ_KB908456.1	161197	162330	1	147
NZ_KB908456.1	162327	162986	1	148
NZ_KB908456.1	162997	163209	1	149
NZ_KB908456.1	163235	165640	-1	150
NZ_KB908456.1	165734	166705	-1	151
NZ_KB908456.1	166845	167393	1	152
NZ_KB908456.1	167390	167857	1	153
NZ_KB908456.1	168141	168557	-1	154
NZ_KB908456.1	168560	168979	-1	155
NZ_KB908456.1	169147	172092	1	156
NZ_KB908456.1	172145	174142	-1	157
NZ_KB908456.1	174381	175538	1	158
NZ_KB908456.1	175882	176388	1	159
NZ_KB908456.1	176471	177178	1	160
NZ_KB908456.1	177156	177887	1	161
NZ_KB908456.1	177884	178831	1	162
NZ_KB908456.1	178892	179446	1	163
NZ_KB908456.1	179443	179859	1	164
NZ_KB908456.1	179927	180517	-1	165
NZ_KB908456.1	180517	182289	-1	166
NZ_KB908456.1	182353	183069	1	167
NZ_KB908456.1	183086	184141	1	168
NZ_KB908456.1	184134	187202	1	169
NZ_KB908456.1	187323	187808	-1	170
NZ_KB908456.1	187813	188115	-1	171
NZ_KB908456.1	188190	188591	1	172
NZ_KB908456.1	188707	189756	1	173
NZ_KB908456.1	189919	190662	-1	174
NZ_KB908456.1	190649	191665	-1	175
NZ_KB908456.1	191667	192446	-1	176
NZ_KB908456.1	192570	193184	1	177
NZ_KB908456.1	193187	193657	1	178
NZ_KB908456.1	193660	195165	-1	179
NZ_KB908456.1	195304	196410	1	180
NZ_KB908456.1	196603	197067	1	181
NZ_KB908456.1	197211	199094	1	182
NZ_KB908456.1	199483	200538	1	183
NZ_KB908456.1	200665	204153	1	184
NZ_KB908456.1	204163	205551	-1	185
NZ_KB908456.1	205704	207140	-1	186
NZ_KB908456.1	207115	207672	-1	187
NZ_KB908456.1	207878	209428	1	188
NZ_KB908456.1	209446	210246	1	189
NZ_KB908456.1	210280	211146	-1	190
NZ_KB908456.1	211215	211844	-1	191
NZ_KB908456.1	211834	214866	-1	192
NZ_KB908456.1	214863	215141	-1	193
NZ_KB908456.1	215165	216424	-1	194
NZ_KB908456.1	216687	217766	1	195
NZ_KB908456.1	217828	218577	1	196
NZ_KB908456.1	218577	220835	1	197
NZ_KB908456.1	220877	222067	-1	198
NZ_KB908456.1	222098	222766	-1	199
NZ_KB908456.1	222982	224361	1	200
NZ_KB908456.1	225151	225795	1	201
NZ_KB908456.1	225799	226413	1	202
NZ_KB908456.1	226495	227535	1	203
NZ_KB908456.1	227532	228566	1	204
NZ_KB908456.1	228837	229190	1	205
NZ_KB908456.1	229594	230247	1	206
NZ_KB908456.1	230460	230783	1	207
NZ_KB908456.1	230941	231285	-1	208
NZ_KB908456.1	231285	231443	-1	209
NZ_KB908456.1	231616	233586	-1	210
NZ_KB908456.1	233755	235110	1	211
NZ_KB908456.1	235224	236081	1	212
NZ_KB908456.1	236111	237574	-1	213
NZ_KB908456.1	237611	237724	-1	214
NZ_KB908456.1	237781	238992	-1	215
NZ_KB908456.1	239367	240023	1	216
NZ_KB908456.1	240002	241324	1	217
NZ_KB908456.1	241311	242618	1	218
NZ_KB908456.1	242615	243301	1	219
NZ_KB908456.1	243329	243697	-1	220
NZ_KB908456.1	243842	244558	-1	221
NZ_KB908456.1	244625	245122	-1	222
NZ_KB908456.1	245758	247137	1	223
NZ_KB908456.1	247216	247500	1	224
NZ_KB908456.1	247729	248127	1	225
NZ_KB908456.1	248187	249014	-1	226
NZ_KB908456.1	249030	249887	-1	227
NZ_KB908456.1	250187	250828	-1	228
NZ_KB908456.1	250901	251899	-1	229
NZ_KB908456.1	251896	253299	-1	230
NZ_KB908456.1	253296	253691	-1	231
NZ_KB908456.1	253676	253909	-1	232
NZ_KB908456.1	253909	254574	-1	233
NZ_KB908456.1	254857	255849	1	234
NZ_KB908456.1	255852	257450	1	235
NZ_KB908456.1	257453	258415	1	236
NZ_KB908456.1	258399	259292	1	237
NZ_KB908456.1	259292	260293	1	238
NZ_KB908456.1	260290	261090	1	239
NZ_KB908456.1	261087	261863	-1	240
NZ_KB908456.1	261875	263188	-1	241
NZ_KB908456.1	263605	264579	1	242
NZ_KB908456.1	264762	266252	-1	243
NZ_KB908456.1	266278	267618	-1	244
NZ_KB908456.1	267878	268756	1	245
NZ_KB908456.1	268855	270738	-1	246
NZ_KB908456.1	270843	271475	-1	247
NZ_KB908456.1	271547	271882	-1	248
NZ_KB908456.1	272096	272647	1	249
NZ_KB908456.1	272839	274260	-1	250
NZ_KB908456.1	274387	275340	1	251
NZ_KB908456.1	275404	275592	-1	252
NZ_KB908456.1	275721	276386	-1	253
NZ_KB908456.1	276386	277252	-1	254
NZ_KB908456.1	277409	278638	-1	255
NZ_KB908456.1	278758	279462	-1	256
NZ_KB908456.1	279482	279910	-1	257
NZ_KB908456.1	279923	281557	-1	258
NZ_KB908457.1	1	105	-1	1
NZ_KB908457.1	431	2170	-1	2
NZ_KB908457.1	2278	2448	1	3
NZ_KB908457.1	2458	3156	1	4
NZ_KB908457.1	3153	3863	1	5
NZ_KB908457.1	3934	4152	1	6
NZ_KB908457.1	4323	6575	-1	7
NZ_KB908457.1	6624	6941	-1	8
NZ_KB908457.1	7272	7487	1	9
NZ_KB908457.1	7550	8143	-1	10
NZ_KB908457.1	8254	10884	1	11
NZ_KB908457.1	10936	11967	1	12
NZ_KB908457.1	12176	13555	1	13
NZ_KB908457.1	13571	13837	-1	14
NZ_KB908457.1	13852	15738	-1	15
NZ_KB908457.1	15952	16794	1	16
NZ_KB908457.1	16826	17953	1	17
NZ_KB908457.1	18010	19383	-1	18
NZ_KB908457.1	19447	20214	-1	19
NZ_KB908457.1	20266	20982	1	20
NZ_KB908457.1	20970	21434	-1	21
NZ_KB908457.1	21567	22301	1	22
NZ_KB908457.1	22289	23431	1	23
NZ_KB908457.1	23689	24507	-1	24
NZ_KB908457.1	24488	24883	-1	25
NZ_KB908457.1	24946	25749	-1	26
NZ_KB908457.1	25739	27643	-1	27
NZ_KB908457.1	27811	28155	1	28
NZ_KB908457.1	28246	30156	1	29
NZ_KB908457.1	30160	31485	-1	30
NZ_KB908457.1	31482	34367	-1	31
NZ_KB908457.1	34562	35518	-1	32
NZ_KB908457.1	35528	39001	-1	33
NZ_KB908457.1	38998	39591	-1	34
NZ_KB908457.1	39588	40736	-1	35
NZ_KB908457.1	40729	41520	-1	36
NZ_KB908457.1	41523	41984	-1	37
NZ_KB908457.1	42010	43032	-1	38
NZ_KB908457.1	43046	43546	-1	39
NZ_KB908457.1	43558	45966	-1	40
NZ_KB908457.1	45996	47345	-1	41
NZ_KB908457.1	47342	48535	-1	42
NZ_KB908457.1	48535	49389	-1	43
NZ_KB908457.1	49492	50256	-1	44
NZ_KB908457.1	50329	50886	-1	45
NZ_KB908457.1	51016	51747	-1	46
NZ_KB908457.1	51820	52698	-1	47
NZ_KB908457.1	52802	53527	-1	48
NZ_KB908457.1	53811	54596	1	49
NZ_KB908457.1	54819	55421	1	50
NZ_KB908457.1	55421	55873	1	51
NZ_KB908457.1	56024	57139	1	52
NZ_KB908457.1	57136	57759	1	53
NZ_KB908457.1	57795	59165	1	54
NZ_KB908457.1	59330	61045	1	55
NZ_KB908457.1	61074	61565	-1	56
NZ_KB908457.1	61970	62686	1	57
NZ_KB908457.1	62813	63892	-1	58
NZ_KB908457.1	63953	65116	-1	59
NZ_KB908457.1	65157	66170	-1	60
NZ_KB908457.1	66319	66588	-1	61
NZ_KB908457.1	66588	67949	-1	62
NZ_KB908457.1	68264	70441	-1	63
NZ_KB908457.1	70756	71460	-1	64
NZ_KB908457.1	71471	72283	-1	65
NZ_KB908457.1	72317	73966	-1	66
NZ_KB908457.1	73978	76197	-1	67
NZ_KB908457.1	76353	76853	1	68
NZ_KB908457.1	76857	77342	-1	69
NZ_KB908457.1	77635	78096	-1	70
NZ_KB908457.1	78301	79269	-1	71
NZ_KB908457.1	79356	80681	-1	72
NZ_KB908457.1	80688	81377	-1	73
NZ_KB908457.1	81471	81902	-1	74
NZ_KB908457.1	82044	82985	1	75
NZ_KB908457.1	83137	83940	-1	76
NZ_KB908457.1	84111	84362	-1	77
NZ_KB908457.1	84346	85740	-1	78
NZ_KB908457.1	85836	86222	-1	79
NZ_KB908457.1	86454	88232	-1	80
NZ_KB908457.1	88359	88784	-1	81
NZ_KB908457.1	88845	89087	-1	82
NZ_KB908457.1	89106	92162	-1	83
NZ_KB908457.1	92281	93228	-1	84
NZ_KB908457.1	93489	93938	-1	85
NZ_KB908457.1	93935	95674	-1	86
NZ_KB908457.1	95942	96943	1	87
NZ_KB908457.1	96948	97907	1	88
NZ_KB908457.1	97915	98409	-1	89
NZ_KB908457.1	98555	99754	-1	90
NZ_KB908457.1	100046	101788	1	91
NZ_KB908457.1	101797	103224	1	92
NZ_KB908457.1	103298	103561	1	93
NZ_KB908457.1	103816	105030	1	94
NZ_KB908457.1	105175	106632	-1	95
NZ_KB908457.1	106706	107251	1	96
NZ_KB908457.1	107229	108959	-1	97
NZ_KB908457.1	109117	113004	-1	98
NZ_KB908457.1	113197	114612	1	99
NZ_KB908457.1	114702	114842	1	100
NZ_KB908457.1	114848	115288	-1	101
NZ_KB908457.1	115411	116934	-1	102
NZ_KB908457.1	116989	118161	-1	103
NZ_KB908457.1	118164	118838	-1	104
NZ_KB908457.1	118801	120078	-1	105
NZ_KB908457.1	120121	121239	-1	106
NZ_KB908457.1	121260	122192	-1	107
NZ_KB908457.1	122179	122961	-1	108
NZ_KB908457.1	122986	124104	-1	109
NZ_KB908457.1	124282	124713	-1	110
NZ_KB908457.1	124811	126115	-1	111
NZ_KB908457.1	126279	126479	-1	112
NZ_KB908457.1	126506	126844	-1	113
NZ_KB908457.1	126847	128691	-1	114
NZ_KB908457.1	128697	129215	-1	115
NZ_KB908457.1	129226	129549	-1	116
NZ_KB908457.1	129560	129946	-1	117
NZ_KB908457.1	129978	131192	-1	118
NZ_KB908457.1	131245	131742	-1	119
NZ_KB908457.1	131826	132554	-1	120
NZ_KB908457.1	132637	133512	-1	121
NZ_KB908457.1	133657	134601	-1	122
NZ_KB908457.1	134614	136467	-1	123
NZ_KB908457.1	136492	136821	-1	124
NZ_KB908457.1	136855	138006	-1	125
NZ_KB908457.1	138092	139153	-1	126
NZ_KB908457.1	139336	139842	1	127
NZ_KB908457.1	139839	140426	1	128
NZ_KB908457.1	140390	142213	-1	129
NZ_KB908457.1	142213	143445	-1	130
NZ_KB908457.1	143455	144432	-1	131
NZ_KB908457.1	144429	145589	-1	132
NZ_KB908457.1	145735	147333	-1	133
NZ_KB908457.1	148139	148705	1	134
NZ_KB908457.1	148786	150327	1	135
NZ_KB908457.1	150377	151378	-1	136
NZ_KB908457.1	151456	151683	1	137
NZ_KB908457.1	151717	153567	1	138
NZ_KB908457.1	153630	154193	-1	139
NZ_KB908457.1	154227	154937	1	140
NZ_KB908457.1	154950	155786	1	141
NZ_KB908457.1	155920	157257	-1	142
NZ_KB908457.1	157291	158361	-1	143
NZ_KB908457.1	158371	158610	-1	144
NZ_KB908457.1	158707	160149	1	145
NZ_KB908457.1	160203	160649	-1	146
NZ_KB908457.1	160700	161050	1	147
NZ_KB908457.1	161047	161421	1	148
NZ_KB908457.1	161589	162311	-1	149
NZ_KB908457.1	162308	163258	-1	150
NZ_KB908457.1	163321	164589	-1	151
NZ_KB908457.1	164647	165273	-1	152
NZ_KB908457.1	165527	166564	1	153
NZ_KB908457.1	166561	167199	1	154
NZ_KB908457.1	167246	169636	-1	155
NZ_KB908457.1	169683	170474	-1	156
NZ_KB908457.1	170480	171061	-1	157
NZ_KB908457.1	171140	172051	-1	158
NZ_KB908457.1	172167	172781	1	159
NZ_KB908457.1	172854	174308	1	160
NZ_KB908457.1	174310	175737	1	161
NZ_KB908457.1	176026	176460	-1	162
NZ_KB908457.1	176576	177913	1	163
NZ_KB908457.1	177910	178680	1	164
NZ_KB908457.1	178801	179646	-1	165
NZ_KB908457.1	179656	180462	-1	166
NZ_KB908457.1	180455	181297	-1	167
NZ_KB908457.1	181297	182382	-1	168
NZ_KB908457.1	182405	183664	-1	169
NZ_KB908457.1	183790	184368	1	170
NZ_KB908457.1	184365	185195	1	171
NZ_KB908457.1	185228	185353	-1	172
NZ_KB908457.1	185433	186380	1	173
NZ_KB908457.1	186605	187348	-1	174
NZ_KB908457.1	187520	188116	1	175
NZ_KB908457.1	188131	189222	1	176
NZ_KB908457.1	190246	191415	-1	177
NZ_KB908457.1	191587	193017	1	178
NZ_KB908457.1	193118	194155	1	179
NZ_KB908457.1	194152	194619	1	180
NZ_KB908457.1	194623	195504	1	181
NZ_KB908457.1	195505	197025	1	182
NZ_KB908457.1	197046	197531	-1	183
NZ_KB908457.1	197646	200225	1	184
NZ_KB908457.1	200441	200926	1	185
NZ_KB908457.1	200926	201948	1	186
NZ_KB908457.1	201945	202592	1	187
NZ_KB908457.1	202625	202969	1	188
NZ_KB908457.1	202966	203436	1	189
NZ_KB908457.1	203440	205329	1	190
NZ_KB908457.1	205322	206422	1	191
NZ_KB908457.1	206441	207412	1	192
NZ_KB908457.1	207390	208235	1	193
NZ_KB908457.1	208305	209477	1	194
NZ_KB908457.1	209643	209906	1	195
NZ_KB908457.1	209918	210574	1	196
NZ_KB908457.1	210567	211532	1	197
NZ_KB908457.1	211692	212747	-1	198
NZ_KB908457.1	212971	213171	1	199
NZ_KB908457.1	213206	213607	1	200
NZ_KB908457.1	213607	214053	1	201
NZ_KB908457.1	214235	214780	1	202
NZ_KB908457.1	214892	215494	1	203
NZ_KB908457.1	215476	215823	1	204
NZ_KB908457.1	215877	217919	1	205
NZ_KB908457.1	217916	218404	1	206
NZ_KB908457.1	218465	218893	-1	207
NZ_KB908457.1	218945	220201	-1	208
