Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Cas3_0_I	NZ_KB908465.1_72	1146	358	4.1e-08	30.2	67891	71328	NZ_KB908465.1	72	0.20157068062827224	0.5139664804469274	-1
Cas3_0_I	NZ_KB908471.1_1	460	358	0.0072	12.9	499	1878	NZ_KB908471.1	1	0.2326086956521739	0.28212290502793297	1
Cas3_0_ID	NZ_KB908454.1_25	434	357	0.00031	17.4	20940	22241	NZ_KB908454.1	25	0.37557603686635943	0.40896358543417366	-1
Cas3_0_ID	NZ_KB908456.1_200	460	357	0.0015	15.2	222982	224361	NZ_KB908456.1	200	0.4891304347826087	0.5630252100840336	1
Cas3_0_ID	NZ_KB908456.1_211	452	357	0.0033	14.0	233755	235110	NZ_KB908456.1	211	0.21902654867256638	0.25210084033613445	1
Cas3_0_ID	NZ_KB908457.1_13	460	357	0.014	12.0	12176	13555	NZ_KB908457.1	13	0.25217391304347825	0.3137254901960784	1
Cas3_0_ID	NZ_KB908457.1_80	593	357	0.0027	14.3	86454	88232	NZ_KB908457.1	80	0.18718381112984822	0.29411764705882354	-1
Cas3_0_ID	NZ_KB908457.1_91	581	357	0.00056	16.6	100046	101788	NZ_KB908457.1	91	0.2908777969018933	0.4565826330532213	1
Cas3_0_ID	NZ_KB908459.1_80	691	357	0.006	13.2	85794	87866	NZ_KB908459.1	80	0.12735166425470332	0.23809523809523808	-1
Cas3_0_IU	NZ_KB908454.1_290	774	864	0.0017	13.8	328118	330439	NZ_KB908454.1	290	0.1020671834625323	0.08564814814814815	-1
Cas3_0_IU	NZ_KB908454.1_306	288	864	0.0027	13.2	346529	347392	NZ_KB908454.1	306	0.3333333333333333	0.11574074074074074	1
Cas3_0_IU	NZ_KB908463.1_115	958	864	1.7e-05	20.4	115745	118618	NZ_KB908463.1	115	0.08872651356993737	0.09027777777777778	-1
Cas3_0_IU	NZ_KB908465.1_34	1101	864	1.4e-05	20.7	29071	32373	NZ_KB908465.1	34	0.08174386920980926	0.10185185185185185	1
Cas3_0_IU	NZ_KB908469.1_18	290	864	0.032	9.6	21692	22561	NZ_KB908469.1	18	0.22758620689655173	0.07523148148148148	1
Cas3_1_CAS-I	NZ_KB908454.1_196	559	745	0.0084	11.9	214850	216526	NZ_KB908454.1	196	0.07155635062611806	0.06442953020134229	1
Cas3_1_CAS-I	NZ_KB908454.1_25	434	745	2.3e-07	27.0	20940	22241	NZ_KB908454.1	25	0.26497695852534564	0.13020134228187918	-1
Cas3_1_CAS-I	NZ_KB908456.1_200	460	745	9.2e-05	18.4	222982	224361	NZ_KB908456.1	200	0.48695652173913045	0.3221476510067114	1
Cas3_1_CAS-I	NZ_KB908457.1_80	593	745	2.1e-05	20.5	86454	88232	NZ_KB908457.1	80	0.3069139966273187	0.26308724832214764	-1
Cas3_1_CAS-I	NZ_KB908458.1_28	811	745	0.0011	14.8	33374	35806	NZ_KB908458.1	28	0.09617755856966707	0.11006711409395974	-1
Cas3_1_CAS-I	NZ_KB908459.1_80	691	745	1.3e-05	21.2	85794	87866	NZ_KB908459.1	80	0.11143270622286541	0.09932885906040269	-1
Cas3_1_CAS-I	NZ_KB908462.1_110	435	745	0.027	10.2	118208	119512	NZ_KB908462.1	110	0.41379310344827586	0.25100671140939596	1
Cas3_1_CAS-I	NZ_KB908465.1_34	1101	745	2.9e-99	330.8	29071	32373	NZ_KB908465.1	34	0.6730245231607629	0.8187919463087249	1
Cas3_1_CAS-I	NZ_KB908471.1_1	460	745	0.0039	13.0	499	1878	NZ_KB908471.1	1	0.10217391304347827	0.06711409395973154	1
Cas3_1_CAS-I-D	NZ_KB908454.1_25	434	353	0.00041	17.0	20940	22241	NZ_KB908454.1	25	0.271889400921659	0.29745042492917845	-1
Cas3_1_CAS-I-D	NZ_KB908456.1_200	460	353	0.004	13.7	222982	224361	NZ_KB908456.1	200	0.55	0.6090651558073654	1
Cas3_1_CAS-I-D	NZ_KB908456.1_211	452	353	0.006	13.2	233755	235110	NZ_KB908456.1	211	0.32079646017699115	0.3937677053824363	1
Cas3_1_CAS-I-D	NZ_KB908457.1_13	460	353	0.001	15.7	12176	13555	NZ_KB908457.1	13	0.3130434782608696	0.37677053824362605	1
Cas3_1_CAS-I-D	NZ_KB908457.1_80	593	353	0.00097	15.7	86454	88232	NZ_KB908457.1	80	0.178752107925801	0.28328611898017	-1
Cas3_1_CAS-I-D	NZ_KB908457.1_91	581	353	0.0013	15.3	100046	101788	NZ_KB908457.1	91	0.3253012048192771	0.5240793201133145	1
Cas3_1_CAS-I-D	NZ_KB908459.1_80	691	353	0.016	11.8	85794	87866	NZ_KB908459.1	80	0.17800289435600578	0.33994334277620397	-1
Cas3_1_I	NZ_KB908458.1_12	452	178	0.0045	14.5	11378	12733	NZ_KB908458.1	12	0.09734513274336283	0.2303370786516854	-1
Cas3_1_I	NZ_KB908465.1_34	1101	178	7.4e-11	39.9	29071	32373	NZ_KB908465.1	34	0.16802906448683017	0.702247191011236	1
Cas3_1_I	NZ_KB908469.1_18	290	178	0.012	13.1	21692	22561	NZ_KB908469.1	18	0.16551724137931034	0.29213483146067415	1
Cas3_2_CAS-I	NZ_KB908454.1_25	434	967	3.9e-06	22.7	20940	22241	NZ_KB908454.1	25	0.47465437788018433	0.20165460186142709	-1
Cas3_2_CAS-I	NZ_KB908456.1_211	452	967	4.2e-10	35.8	233755	235110	NZ_KB908456.1	211	0.6747787610619469	0.31437435367114785	1
Cas3_2_CAS-I	NZ_KB908457.1_13	460	967	5.5e-05	18.9	12176	13555	NZ_KB908457.1	13	0.45217391304347826	0.20682523267838676	1
Cas3_2_CAS-I	NZ_KB908457.1_80	593	967	5e-10	35.6	86454	88232	NZ_KB908457.1	80	0.40472175379426645	0.24095139607032057	-1
Cas3_2_CAS-I	NZ_KB908459.1_80	691	967	8e-06	21.6	85794	87866	NZ_KB908459.1	80	0.2503617945007236	0.17476732161323683	-1
Cas3d_0_CAS-I-D	NZ_KB908454.1_25	434	639	0.0006	15.8	20940	22241	NZ_KB908454.1	25	0.29493087557603687	0.19092331768388107	-1
Cas3d_0_CAS-I-D	NZ_KB908457.1_13	460	639	0.003	13.5	12176	13555	NZ_KB908457.1	13	0.22391304347826088	0.15492957746478872	1
Cas3d_0_CAS-I-D	NZ_KB908457.1_80	593	639	0.00035	16.6	86454	88232	NZ_KB908457.1	80	0.19898819561551434	0.1784037558685446	-1
Cas3d_1_CAS-I-D	NZ_KB908456.1_211	452	627	0.0094	11.7	233755	235110	NZ_KB908456.1	211	0.15486725663716813	0.10845295055821372	1
Cas3d_1_CAS-I-D	NZ_KB908457.1_91	581	627	0.023	10.4	100046	101788	NZ_KB908457.1	91	0.1153184165232358	0.10685805422647528	1
Cas4_0_I-II	NZ_KB908456.1_20	1205	180	0.027	11.8	23943	27557	NZ_KB908456.1	20	0.05892116182572614	0.3	-1
Cas5f_0_CAS-I-F	NZ_KB908465.1_36	320	261	1.7e-15	54.5	33709	34668	NZ_KB908465.1	36	0.559375	0.6436781609195402	1
Cas5f_1_CAS-I-F	NZ_KB908465.1_36	320	293	1.4999999999999998e-91	304.2	33709	34668	NZ_KB908465.1	36	0.934375	0.9931740614334471	1
Cas5f_2_CAS-I-F	NZ_KB908465.1_36	320	291	1.4000000000000001e-101	337.3	33709	34668	NZ_KB908465.1	36	0.934375	0.9965635738831615	1
Cas5f_3_CAS-I-F	NZ_KB908465.1_36	320	293	3.9e-113	375.1	33709	34668	NZ_KB908465.1	36	0.93125	0.9965870307167235	1
Cas6_0_IF	NZ_KB908465.1_38	188	184	3.3e-58	194.1	35710	36273	NZ_KB908465.1	38	0.9787234042553191	0.9945652173913043	1
Cas6_11_CAS-I-II-III-IV-V-VI	NZ_KB908466.1_43	819	316	0.026	11.3	47856	50312	NZ_KB908466.1	43	0.08180708180708181	0.2120253164556962	1
Cas6_14_CAS-I-II-III-IV-V-VI	NZ_KB908455.1_200	289	190	0.011	13.2	213574	214440	NZ_KB908455.1	200	0.4013840830449827	0.5736842105263158	-1
Cas6_3_IVA	NZ_KB908465.1_38	188	192	5.7e-17	59.7	35710	36273	NZ_KB908465.1	38	0.8563829787234043	0.8489583333333334	1
Cas6_7_CAS-I-II-III-IV-V-VI	NZ_KB908472.1_41	118	241	0.023	12.1	44441	44794	NZ_KB908472.1	41	0.4915254237288136	0.2572614107883817	-1
Cas6f_0_CAS-I-II-III-IV-V-VI	NZ_KB908465.1_38	188	186	1.3e-59	198.7	35710	36273	NZ_KB908465.1	38	0.9946808510638298	1.0	1
Cas6f_1_CAS-I-II-III-IV-V-VI	NZ_KB908465.1_38	188	185	9.199999999999999e-69	228.7	35710	36273	NZ_KB908465.1	38	0.9946808510638298	1.0	1
Cas6f_2_CAS-I-II-III-IV-V-VI	NZ_KB908465.1_38	188	185	3.5e-70	233.5	35710	36273	NZ_KB908465.1	38	0.9787234042553191	1.0	1
Cas7f_0_CAS-I-F	NZ_KB908465.1_37	346	340	9.499999999999999e-135	446.9	34671	35708	NZ_KB908465.1	37	0.976878612716763	1.0	1
Cas7f_1_CAS-I-F	NZ_KB908465.1_37	346	331	1e-140	466.3	34671	35708	NZ_KB908465.1	37	0.9682080924855492	1.0	1
Cas7f_2_CAS-I-F	NZ_KB908465.1_37	346	326	2e-153	508.0	34671	35708	NZ_KB908465.1	37	0.9653179190751445	1.0	1
Cas8b6_0_CAS-I-B	NZ_KB908465.1_97	1232	431	0.013	11.7	98616	102311	NZ_KB908465.1	97	0.05113636363636364	0.14849187935034802	-1
Cas8e_1_CAS-I-E	NZ_KB908458.1_131	213	474	0.0053	13.3	149658	150296	NZ_KB908458.1	131	0.5258215962441315	0.24261603375527427	-1
Cas8e_4_CAS-I-E	NZ_KB908458.1_131	213	465	0.025	11.0	149658	150296	NZ_KB908458.1	131	0.5211267605633803	0.24301075268817204	-1
Cas8f_2_CAS-I-F	NZ_KB908465.1_35	432	384	3.2e-117	389.1	32421	33716	NZ_KB908465.1	35	0.875	0.9869791666666666	1
Cas8f_3_CAS-I-F	NZ_KB908465.1_35	432	376	1.6e-133	443.1	32421	33716	NZ_KB908465.1	35	0.8611111111111112	0.9973404255319149	1
Cas8f_7_CAS-I-F	NZ_KB908465.1_35	432	376	3.0999999999999997e-141	468.2	32421	33716	NZ_KB908465.1	35	0.8587962962962963	0.9973404255319149	1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_158	149	198	0.0086	13.2	169329	169775	NZ_KB908454.1	158	0.3825503355704698	0.2828282828282828	1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_217	142	198	2e-08	31.5	239316	239741	NZ_KB908454.1	217	0.323943661971831	0.23232323232323232	1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_401	213	198	0.0023	15.1	436717	437355	NZ_KB908454.1	401	0.19718309859154928	0.2222222222222222	-1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908457.1_119	166	198	0.0066	13.5	131245	131742	NZ_KB908457.1	119	0.3855421686746988	0.3181818181818182	-1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908458.1_75	162	198	3.6e-05	20.9	91054	91539	NZ_KB908458.1	75	0.3271604938271605	0.2676767676767677	1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908459.1_60	150	198	0.00027	18.1	66531	66980	NZ_KB908459.1	60	0.5333333333333333	0.31313131313131315	1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908459.1_83	220	198	0.0014	15.7	91318	91977	NZ_KB908459.1	83	0.16818181818181818	0.18686868686868688	-1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908459.1_88	282	198	0.0041	14.2	98605	99450	NZ_KB908459.1	88	0.4219858156028369	0.5757575757575758	1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908460.1_84	151	198	0.01	12.9	95220	95672	NZ_KB908460.1	84	0.2781456953642384	0.21212121212121213	-1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908461.1_20	155	198	0.0053	13.9	16419	16883	NZ_KB908461.1	20	0.3161290322580645	0.2474747474747475	1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908462.1_83	117	198	0.0054	13.8	86990	87340	NZ_KB908462.1	83	0.47863247863247865	0.2828282828282828	1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908463.1_43	158	198	0.00031	17.9	44500	44973	NZ_KB908463.1	43	0.310126582278481	0.24242424242424243	-1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908466.1_3	168	198	0.00012	19.2	1860	2363	NZ_KB908466.1	3	0.30357142857142855	0.25757575757575757	1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908467.1_77	256	198	3.8e-07	27.4	86563	87330	NZ_KB908467.1	77	0.1875	0.24242424242424243	1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908469.1_37	159	198	0.00026	18.1	44641	45117	NZ_KB908469.1	37	0.6289308176100629	0.5151515151515151	-1
CasR_0_CAS-I-II-III-IV-V-VI	NZ_KB908472.1_32	104	198	0.0011	16.1	34126	34437	NZ_KB908472.1	32	0.5480769230769231	0.29292929292929293	-1
CasR_0_CAS-III-B	NZ_KB908464.1_4	652	480	0.013	11.7	1521	3476	NZ_KB908464.1	4	0.07822085889570553	0.09791666666666667	1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_158	149	218	0.0044	13.7	169329	169775	NZ_KB908454.1	158	0.38926174496644295	0.26605504587155965	1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_217	142	218	3.4e-08	30.4	239316	239741	NZ_KB908454.1	217	0.30985915492957744	0.2018348623853211	1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_318	309	218	0.024	11.3	357784	358710	NZ_KB908454.1	318	0.313915857605178	0.44036697247706424	-1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_401	213	218	0.0014	15.3	436717	437355	NZ_KB908454.1	401	0.19718309859154928	0.2018348623853211	-1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_470	442	218	0.016	11.9	513713	515038	NZ_KB908454.1	470	0.09728506787330317	0.2018348623853211	1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908455.1_133	295	218	0.016	11.8	136731	137615	NZ_KB908455.1	133	0.2135593220338983	0.2981651376146789	-1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908456.1_132	214	218	0.0054	13.4	142616	143257	NZ_KB908456.1	132	0.16355140186915887	0.16972477064220184	-1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908457.1_119	166	218	0.014	12.0	131245	131742	NZ_KB908457.1	119	0.35542168674698793	0.1834862385321101	-1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908458.1_75	162	218	3.6e-06	23.8	91054	91539	NZ_KB908458.1	75	0.3950617283950617	0.3073394495412844	1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908459.1_60	150	218	0.00023	17.9	66531	66980	NZ_KB908459.1	60	0.5533333333333333	0.3623853211009174	1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908459.1_83	220	218	0.0018	14.9	91318	91977	NZ_KB908459.1	83	0.17272727272727273	0.1834862385321101	-1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908459.1_88	282	218	0.029	11.0	98605	99450	NZ_KB908459.1	88	0.16666666666666666	0.21100917431192662	1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908460.1_84	151	218	0.02	11.5	95220	95672	NZ_KB908460.1	84	0.2781456953642384	0.1926605504587156	-1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908461.1_20	155	218	0.0018	15.0	16419	16883	NZ_KB908461.1	20	0.3096774193548387	0.22018348623853212	1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908462.1_83	117	218	0.00088	16.0	86990	87340	NZ_KB908462.1	83	0.46153846153846156	0.24770642201834864	1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908462.1_84	307	218	0.024	11.3	87337	88257	NZ_KB908462.1	84	0.15309446254071662	0.21559633027522937	-1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908463.1_43	158	218	8.1e-05	19.4	44500	44973	NZ_KB908463.1	43	0.35443037974683544	0.25688073394495414	-1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908466.1_3	168	218	5e-05	20.1	1860	2363	NZ_KB908466.1	3	0.30357142857142855	0.23394495412844038	1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908467.1_77	256	218	1.1e-07	28.7	86563	87330	NZ_KB908467.1	77	0.19140625	0.22477064220183487	1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908469.1_37	159	218	7.8e-05	19.4	44641	45117	NZ_KB908469.1	37	0.5723270440251572	0.43577981651376146	-1
CasR_1_CAS-I-II-III-IV-V-VI	NZ_KB908472.1_32	104	218	2.1e-05	21.3	34126	34437	NZ_KB908472.1	32	0.5576923076923077	0.2706422018348624	-1
CasR_1_CAS-III-B	NZ_KB908454.1_417	231	173	1.9	5.8	455030	455722	NZ_KB908454.1	417	0.18181818181818182	0.24277456647398843	1
Cmr3_1_IIIB	NZ_KB908460.1_54	282	357	0.021	11.7	61955	62800	NZ_KB908460.1	54	0.13120567375886524	0.10364145658263306	-1
Cmr5gr11_1_CAS-III-C	NZ_KB908458.1_13	792	180	0.012	12.9	12730	15105	NZ_KB908458.1	13	0.1111111111111111	0.5166666666666667	-1
CorA_0_CAS-III-B-III-D	NZ_KB908458.1_182	321	551	0.00056	16.2	199723	200685	NZ_KB908458.1	182	0.23052959501557632	0.12522686025408347	1
CorA_0_CAS-III-B-III-D	NZ_KB908460.1_37	316	551	0.00037	16.8	42700	43647	NZ_KB908460.1	37	0.16455696202531644	0.0998185117967332	1
CorA_1_CAS-III-B	NZ_KB908454.1_341	137	125	0.0067	13.8	383199	383609	NZ_KB908454.1	341	0.3284671532846715	0.304	1
CorA_1_CAS-III-B	NZ_KB908454.1_525	495	125	3.6	5.0	566493	567977	NZ_KB908454.1	525	0.13535353535353536	0.336	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_110	298	118	0.00071	17.4	121715	122608	NZ_KB908454.1	110	0.21476510067114093	0.4915254237288136	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_217	142	118	0.00036	18.4	239316	239741	NZ_KB908454.1	217	0.4014084507042254	0.4745762711864407	1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_470	442	118	0.018	12.9	513713	515038	NZ_KB908454.1	470	0.10633484162895927	0.423728813559322	1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_KB908455.1_133	295	118	0.0079	14.1	136731	137615	NZ_KB908455.1	133	0.15593220338983052	0.4067796610169492	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_KB908458.1_119	303	118	0.007	14.2	134117	135025	NZ_KB908458.1	119	0.40264026402640263	0.4491525423728814	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_KB908458.1_158	204	118	0.018	12.9	177612	178223	NZ_KB908458.1	158	0.6029411764705882	0.6694915254237288	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_KB908459.1_60	150	118	0.021	12.7	66531	66980	NZ_KB908459.1	60	0.4066666666666667	0.4745762711864407	1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_KB908462.1_83	117	118	9.5e-19	65.4	86990	87340	NZ_KB908462.1	83	0.5982905982905983	0.6440677966101694	1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_KB908463.1_43	158	118	0.0045	14.9	44500	44973	NZ_KB908463.1	43	0.45569620253164556	0.4576271186440678	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_KB908467.1_77	256	118	3.8e-06	24.8	86563	87330	NZ_KB908467.1	77	0.19921875	0.4830508474576271	1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_KB908472.1_32	104	118	2.3e-20	70.6	34126	34437	NZ_KB908472.1	32	0.9134615384615384	0.8813559322033898	-1
Csa5_0_IA	NZ_KB908455.1_117	1033	107	0.0059	14.3	113544	116642	NZ_KB908455.1	117	0.08906098741529525	0.5700934579439252	-1
Csa5gr11_7_CAS-I-A	NZ_KB908470.1_28	688	125	0.034	11.9	27748	29811	NZ_KB908470.1	28	0.050872093023255814	0.28	1
Csa5gr11_7_CAS-I-A	NZ_KB908472.1_50	268	125	0.0077	14.0	51482	52285	NZ_KB908472.1	50	0.33955223880597013	0.688	-1
Cse1_0_IE	NZ_KB908456.1_225	133	504	0.016	11.5	247729	248127	NZ_KB908456.1	225	0.6616541353383458	0.16865079365079366	1
Cse2gr11_7_CAS-I-E	NZ_KB908456.1_14	435	144	0.016	13.0	16049	17353	NZ_KB908456.1	14	0.2620689655172414	0.6736111111111112	1
Csf1_2_IVA3	NZ_KB908454.1_147	389	267	0.018	11.8	157627	158793	NZ_KB908454.1	147	0.48586118251928023	0.47191011235955055	1
Csf1_2_IVA3	NZ_KB908458.1_186	541	267	0.018	11.8	203251	204873	NZ_KB908458.1	186	0.19038817005545286	0.3970037453183521	-1
Csf4_0_IVA	NZ_KB908454.1_25	434	666	6.7e-07	25.7	20940	22241	NZ_KB908454.1	25	0.1728110599078341	0.10510510510510511	-1
Csf4_0_IVA	NZ_KB908454.1_394	445	666	0.00034	16.8	427062	428396	NZ_KB908454.1	394	0.18202247191011237	0.10960960960960961	-1
Csf4_0_IVA	NZ_KB908455.1_51	640	666	4.6e-49	165.0	47097	49016	NZ_KB908455.1	51	0.915625	0.9039039039039038	-1
Csf4_0_IVA	NZ_KB908456.1_200	460	666	3.5e-05	20.0	222982	224361	NZ_KB908456.1	200	0.4717391304347826	0.3033033033033033	1
Csf4_0_IVA	NZ_KB908456.1_211	452	666	3e-08	30.2	233755	235110	NZ_KB908456.1	211	0.48672566371681414	0.33183183183183185	1
Csf4_0_IVA	NZ_KB908456.1_55	685	666	2.2e-49	166.1	65720	67774	NZ_KB908456.1	55	0.9372262773722628	0.9024024024024024	1
Csf4_0_IVA	NZ_KB908457.1_80	593	666	0.011	11.8	86454	88232	NZ_KB908457.1	80	0.12141652613827993	0.10810810810810811	-1
Csf4_0_IVA	NZ_KB908459.1_27	609	666	0.014	11.4	30368	32194	NZ_KB908459.1	27	0.24958949096880131	0.22522522522522523	1
Csf4_0_IVA	NZ_KB908462.1_110	435	666	5.4e-06	22.7	118208	119512	NZ_KB908462.1	110	0.32413793103448274	0.2012012012012012	1
Csf4_1_IVA1	NZ_KB908455.1_51	640	802	2.4e-22	76.4	47097	49016	NZ_KB908455.1	51	0.503125	0.4239401496259352	-1
Csf4_1_IVA1	NZ_KB908456.1_55	685	802	1.3e-22	77.3	65720	67774	NZ_KB908456.1	55	0.672992700729927	0.5935162094763092	1
Csf4_1_IVA1	NZ_KB908457.1_13	460	802	0.0003	16.6	12176	13555	NZ_KB908457.1	13	0.2543478260869565	0.1433915211970075	1
Csf4_1_IVA1	NZ_KB908459.1_180	737	802	0.0074	11.9	178574	180784	NZ_KB908459.1	180	0.14382632293080055	0.13092269326683292	-1
Csf4_1_IVA1	NZ_KB908474.1_9	523	802	0.0036	13.0	10063	11631	NZ_KB908474.1	9	0.16443594646271512	0.10473815461346633	1
Csf4_2_IVA1	NZ_KB908455.1_51	640	526	5e-14	49.3	47097	49016	NZ_KB908455.1	51	0.38125	0.44866920152091255	-1
Csf4_2_IVA1	NZ_KB908456.1_55	685	526	4.6e-12	42.8	65720	67774	NZ_KB908456.1	55	0.47007299270072994	0.591254752851711	1
Csf4_3_IVE	NZ_KB908455.1_51	640	648	9.1e-11	38.6	47097	49016	NZ_KB908455.1	51	0.453125	0.4367283950617284	-1
Csf4_3_IVE	NZ_KB908456.1_55	685	648	1.1e-08	31.7	65720	67774	NZ_KB908456.1	55	0.2686131386861314	0.27469135802469136	1
Csm6_2_CAS-III	NZ_KB908472.1_37	753	184	0.01	12.7	38706	40964	NZ_KB908472.1	37	0.13678618857901725	0.5652173913043478	-1
Csn2_7_CAS-II-A	NZ_KB908467.1_16	369	372	0.012	12.1	18295	19401	NZ_KB908467.1	16	0.3116531165311653	0.32526881720430106	-1
Csn2_8_CAS-II-A	NZ_KB908454.1_287	373	335	0.028	11.0	324117	325235	NZ_KB908454.1	287	0.11796246648793565	0.13134328358208955	-1
Csx18_0_CAS-I-III	NZ_KB908470.1_42	484	96	3.0	5.4	42801	44252	NZ_KB908470.1	42	0.16322314049586778	0.5416666666666666	-1
Csx27_0_CAS-VI-B	NZ_KB908454.1_330	89	238	0.086	10.4	371335	371601	NZ_KB908454.1	330	0.7865168539325843	0.3403361344537815	1
Csx3_2_CAS-I-III	NZ_KB908454.1_32	251	277	0.002	14.8	30245	30997	NZ_KB908454.1	32	0.10358565737051793	0.09386281588447654	-1
Csx3_2_CAS-I-III	NZ_KB908457.1_102	508	277	2.3e-05	21.1	115411	116934	NZ_KB908457.1	102	0.11023622047244094	0.1299638989169675	-1
Csx3_2_CAS-I-III	NZ_KB908459.1_5	504	277	0.009	12.6	4374	5885	NZ_KB908459.1	5	0.11507936507936507	0.18411552346570398	-1
Csx3_2_CAS-I-III	NZ_KB908461.1_4	302	277	0.0016	15.1	1784	2689	NZ_KB908461.1	4	0.1490066225165563	0.1588447653429603	-1
Csx3_2_CAS-I-III	NZ_KB908467.1_25	454	277	0.0027	14.3	27766	29127	NZ_KB908467.1	25	0.05286343612334802	0.08664259927797834	1
Csy1_0_IF	NZ_KB908465.1_35	432	385	1e-117	390.7	32421	33716	NZ_KB908465.1	35	0.875	0.987012987012987	1
Csy2_0_IF	NZ_KB908465.1_36	320	296	1.8e-88	294.1	33709	34668	NZ_KB908465.1	36	0.9375	0.9966216216216216	1
Csy3_0_IF	NZ_KB908465.1_37	346	341	1e-135	450.0	34671	35708	NZ_KB908465.1	37	0.976878612716763	1.0	1
CysH_0_IVB	NZ_KB908454.1_169	563	249	6.7e-19	66.0	181396	183084	NZ_KB908454.1	169	0.3552397868561279	0.7751004016064257	-1
CysH_0_IVB	NZ_KB908455.1_13	315	249	0.00012	19.3	11328	12272	NZ_KB908455.1	13	0.2507936507936508	0.2971887550200803	1
CysH_0_IVB	NZ_KB908457.1_30	442	249	0.0027	14.9	30160	31485	NZ_KB908457.1	30	0.16063348416289594	0.25301204819277107	-1
CysH_0_IVB	NZ_KB908457.1_52	372	249	0.032	11.4	56024	57139	NZ_KB908457.1	52	0.10483870967741936	0.1566265060240964	1
CysH_0_IVB	NZ_KB908458.1_47	256	249	2e-18	64.4	53879	54646	NZ_KB908458.1	47	0.71484375	0.7228915662650602	-1
CysH_0_IVB	NZ_KB908464.1_101	300	249	2.2e-19	67.6	112484	113383	NZ_KB908464.1	101	0.58	0.6827309236947792	1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_KB908454.1_516	243	160	8.999999999999999e-36	120.9	558435	559163	NZ_KB908454.1	516	0.6995884773662552	0.99375	1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_KB908456.1_150	802	160	0.0012	16.5	163235	165640	NZ_KB908456.1	150	0.12468827930174564	0.63125	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_KB908456.1_42	472	160	1.1e-18	65.4	54576	55991	NZ_KB908456.1	42	0.3834745762711864	0.98125	1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_KB908457.1_22	245	160	1.3000000000000001e-37	126.9	21567	22301	NZ_KB908457.1	22	0.6816326530612244	0.99375	1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_KB908459.1_33	911	160	0.00032	18.4	36355	39087	NZ_KB908459.1	33	0.13721185510428102	0.70625	1
